classtype	trackID	trackIDroberin	site	whaleID	age	year	month	day	hr	minute	sec	jDay	wCalf	ActivityState	Xroberin	Yroberin	utmE	utmN	vE	vN	v	a	tortuosity
whaleObs	100	8081223	North	L12	71	2004	8	8	12	45	36	53225.531667	No	Forage	705	361	489300	5372170	0.360	0.200	0.412	0.036	23.939
whaleObs	100	8081223	North	L12	71	2004	8	8	12	45	57	53225.531910	No	Forage	703	364	489304	5372169	0.190	-0.048	0.196	0.014	47.556
whaleObs	100	8081223	North	L12	71	2004	8	8	12	46	13	53225.532106	No	Forage	700	363	489305	5372172	0.059	0.176	0.186	0.015	75.000
whaleObs	100	8081223	North	L12	71	2004	8	8	12	46	40	53225.532419	No	Forage	703	372	489309	5372164	0.148	-0.296	0.331	0.018	10.242
whaleObs	100	8081223	North	L12	71	2004	8	8	12	46	56	53225.532593	No	Forage	707	377	489310	5372157	0.067	-0.467	0.471	0.013	4.517
whaleObs	100	8081223	North	L12	71	2004	8	8	12	47	13	53225.532801	No	Forage	716	386	489310	5372144	0.000	-0.722	0.722	0.015	11.420
whaleObs	100	8081223	North	L12	71	2004	8	8	12	47	37	53225.533067	No	Forage	724	402	489316	5372128	0.261	-0.696	0.743	0.011	15.131
whaleObs	100	8081223	North	L12	71	2004	8	8	12	50	51	53225.535324	No	Forage	715	576	489445	5372011	0.662	-0.600	0.893	0.002	68.192
whaleObs	100	8081223	North	L12	71	2004	8	8	12	51	10	53225.535544	No	Forage	710	572	489446	5372017	0.053	0.316	0.320	0.058	30.257
whaleObs	100	8081223	North	L12	71	2004	8	8	12	51	49	53225.535984	No	Forage	710	554	489433	5372030	-0.342	0.342	0.484	0.010	12.112
whaleObs	100	8081223	North	L12	71	2004	8	8	12	52	0	53225.536111	No	Forage	707	547	489430	5372037	-0.273	0.636	0.692	0.027	6.855
whaleObs	100	8081223	North	L12	71	2004	8	8	12	52	13	53225.536262	No	Forage	706	538	489425	5372044	-0.385	0.538	0.662	0.011	2.813
whaleObs	100	8081223	North	L12	71	2004	8	8	12	52	22	53225.536366	No	Forage	705	529	489419	5372051	-0.667	0.778	1.024	0.041	15.332
whaleObs	100	8081223	North	L12	71	2004	8	8	12	52	38	53225.536562	No	Forage	711	514	489404	5372057	-0.882	0.353	0.950	0.028	10.618
whaleObs	100	8081223	North	L12	71	2004	8	8	12	52	51	53225.536701	No	Forage	713	494	489389	5372070	-1.250	1.083	1.654	0.068	0.241
whaleObs	100	8081223	North	L12	71	2004	8	8	12	53	5	53225.536875	No	Forage	715	461	489364	5372092	-1.667	1.467	2.220	0.038	17.714
whaleObs	100	8081223	North	L12	71	2004	8	8	12	53	11	53225.536944	No	Forage	722	451	489352	5372094	-2.000	0.333	2.028	0.197	94.743
whaleObs	100	8081223	North	L12	71	2004	8	8	12	53	21	53225.537049	No	Forage	721	453	489354	5372094	0.222	0.000	0.222	0.250	35.242
whaleObs	100	8081223	North	L12	71	2004	8	8	12	53	37	53225.537234	No	Forage	716	451	489356	5372098	0.125	0.250	0.280	0.017	30.806
whaleObs	100	8081223	North	L12	71	2004	8	8	12	54	36	53225.537928	No	Forage	707	420	489340	5372127	-0.267	0.483	0.552	0.008	82.857
whaleObs	100	8081223	North	L12	71	2004	8	8	12	54	50	53225.538079	No	Forage	703	433	489352	5372120	0.923	-0.538	1.069	0.121	88.595
whaleObs	100	8081223	North	L12	71	2004	8	8	12	55	25	53225.538484	No	Forage	724	404	489317	5372126	-1.000	0.171	1.015	0.059	79.837
whaleObs	100	8081223	North	L12	71	2004	8	8	12	55	44	53225.538715	No	Forage	720	405	489321	5372128	0.200	0.100	0.224	0.060	32.899
whaleObs	100	8081223	North	L12	71	2004	8	8	12	57	20	53225.539815	No	Forage	684	570	489463	5372037	1.495	-0.958	1.775	0.018	2.339
whaleObs	100	8081223	North	L12	71	2004	8	8	12	57	48	53225.540150	No	Forage	668	622	489511	5372011	1.655	-0.897	1.882	0.006	4.302
whaleObs	100	8081223	North	L12	71	2004	8	8	13	0	29	53225.542002	No	Forage	553	878	489773	5371912	1.637	-0.619	1.751	0.002	19.783
whaleObs	100	8081223	North	L12	71	2004	8	8	13	0	37	53225.542095	No	Forage	554	881	489775	5371909	0.250	-0.375	0.451	0.176	12.567
whaleObs	100	8081223	North	L12	71	2004	8	8	13	0	45	53225.542199	No	Forage	553	884	489778	5371907	0.333	-0.222	0.401	0.019	3.398
whaleObs	100	8081223	North	L12	71	2004	8	8	13	0	59	53225.542361	No	Forage	552	892	489784	5371902	0.429	-0.357	0.558	0.012	21.602
whaleObs	100	8081223	North	L12	71	2004	8	8	13	1	9	53225.542477	No	Forage	555	896	489785	5371897	0.100	-0.500	0.510	0.036	32.297
whaleObs	100	8081223	North	L12	71	2004	8	8	13	1	23	53225.542639	No	Forage	552	904	489793	5371894	0.571	-0.214	0.610	0.039	15.450
whaleObs	100	8081223	North	L12	71	2004	8	8	13	1	46	53225.542894	No	Forage	553	928	489809	5371876	0.727	-0.818	1.095	0.028	3.387
whaleObs	100	8081223	North	L12	71	2004	8	8	13	2	0	53225.543056	No	Forage	556	945	489819	5371862	0.714	-1.000	1.229	0.013	2.371
whaleObs	100	8081223	North	L12	71	2004	8	8	13	2	11	53225.543183	No	Forage	557	953	489824	5371856	0.455	-0.545	0.710	0.048	4.614
whaleObs	100	8081223	North	L12	71	2004	8	8	13	3	29	53225.544086	No	Forage	550	1083	489921	5371769	1.244	-1.115	1.671	0.012	38.840
whaleObs	100	8081223	North	L12	71	2004	8	8	13	3	37	53225.544178	No	Forage	554	1085	489919	5371764	-0.250	-0.625	0.673	0.197	0.000
whaleObs	101	8131005	North	K22	18	2004	8	13	10	12	22	53230.425266	3	Forage	602	359	489372	5372244	0.000	0.000	0.000	0.000	0.000
whaleObs	101	8131005	North	K22	18	2004	8	13	10	17	52	53230.429086	3	Forage	576	69	489185	5372468	-0.567	0.679	0.884	0.003	17.283
whaleObs	101	8131005	North	K22	18	2004	8	13	10	18	3	53230.429213	3	Forage	568	58	489183	5372481	-0.182	1.182	1.196	0.058	5.383
whaleObs	101	8131005	North	K22	18	2004	8	13	10	18	17	53230.429375	3	Forage	562	47	489179	5372493	-0.286	0.857	0.904	0.024	3.071
whaleObs	101	8131005	North	K22	18	2004	8	13	10	18	32	53230.429537	No	Forage	559	38	489175	5372502	-0.286	0.643	0.703	0.015	15.756
whaleObs	101	8131005	North	K22	18	2004	8	13	10	18	48	53230.429722	No	Forage	549	30	489176	5372515	0.063	0.813	0.815	0.024	9.663
whaleObs	101	8131005	North	K22	18	2004	8	13	10	19	5	53230.429919	No	Forage	542	18	489173	5372528	-0.176	0.765	0.785	0.014	30.669
whaleObs	101	8131005	North	K22	18	2004	8	13	10	19	21	53230.430116	No	Forage	548	3	489158	5372534	-0.882	0.353	0.950	0.048	0.306
whaleObs	101	8131005	North	K22	18	2004	8	13	10	19	39	53230.430313	No	Forage	556	-14	489140	5372541	-1.059	0.412	1.136	0.011	31.234
whaleObs	101	8131005	North	K22	18	2004	8	13	10	19	58	53230.430544	No	Forage	546	-30	489136	5372559	-0.200	0.900	0.922	0.049	7.798
whaleObs	101	8131005	North	K22	18	2004	8	13	10	20	14	53230.430718	No	Forage	541	-45	489129	5372573	-0.467	0.933	1.043	0.018	1.026
whaleObs	101	8131005	North	K22	18	2004	8	13	10	27	11	53230.435556	No	Forage	493	-175	489071	5372699	-0.139	0.301	0.332	0.002	88.732
whaleObs	101	8131005	North	K22	18	2004	8	13	10	27	19	53230.435637	No	Forage	493	-161	489081	5372689	1.429	-1.429	2.020	0.333	32.798
whaleObs	101	8131005	North	K22	18	2004	8	13	10	27	23	53230.435694	No	Forage	500	-156	489079	5372681	-0.400	-1.600	1.649	0.367	0.000
whaleObs	101	8131005	North	K22	18	2004	8	13	10	27	38	53230.435856	No	Forage	503	-154	489078	5372677	-0.071	-0.286	0.295	0.097	98.485
whaleObs	101	8131005	North	K22	18	2004	8	13	10	27	49	53230.435995	No	Forage	499	-157	489079	5372682	0.083	0.417	0.425	0.060	26.026
whaleObs	101	8131005	North	K22	18	2004	8	13	10	28	3	53230.436146	No	Forage	498	-165	489074	5372689	-0.385	0.538	0.662	0.037	15.785
whaleObs	101	8131005	North	K22	18	2004	8	13	10	28	18	53230.436319	No	Forage	493	-172	489073	5372697	-0.067	0.533	0.537	0.021	0.000
whaleObs	101	8131005	North	K22	18	2004	8	13	10	28	34	53230.436505	No	Forage	488	-178	489072	5372705	-0.063	0.500	0.504	0.002	9.215
whaleObs	101	8131005	North	K22	18	2004	8	13	10	28	53	53230.436725	No	Forage	478	-185	489074	5372717	0.105	0.632	0.640	0.011	18.069
whaleObs	101	8131005	North	K22	18	2004	8	13	10	29	12	53230.436956	No	Forage	465	-186	489083	5372727	0.450	0.500	0.673	0.018	9.746
whaleObs	101	8131005	North	K22	18	2004	8	13	10	29	29	53230.437141	No	Forage	454	-190	489088	5372738	0.312	0.687	0.755	0.015	33.323
whaleObs	101	8131005	North	K22	18	2004	8	13	10	29	42	53230.437292	No	Forage	452	-198	489083	5372745	-0.385	0.538	0.662	0.055	0.000
whaleObs	102	8131003	North	L71	18	2004	8	13	10	22	26	53230.432257	No	Socialize	431	602	489665	5372193	0.000	0.000	0.000	0.000	0.000
